sha256,filename,file_size_mb,domain,confidence,priority_score,title,authors,year,publisher,is_book,r2_isbns,r2_ol_title,r2_ol_found,r2_classification_domain,r2_classification_confidence,r2_classification_method,r2_chars_extracted,r2_extractable,r2_has_toc,r2_content_fingerprint,reclassified_as_book,duplicate_group,r2_dedup_is_best_copy
199bc22e649dadaa17391f35205bf45c58635b20da5bbcea42cffed319d69c43,os1.pdf,13.41,unclassified,unclassified,30,os1,,,,True,,,,,,,12095,True,True,dcfa034b748b7bd0,,,True
bffa95bd9ab3f576b1868bc9b59960cfe20ebf2033ec9e49ee9fe36bc0ce45cf,python_algorithms_guide_digital 1.pdf,2.14,data_science,low,30,python_algorithms_guide_digital 1,Brandon Behring,,,True,,,,software_engineering,low,claude_code,11759,True,True,04b592f5b8d18b8e,,,True
3b214d87d69d8f9d756731d823563f006e64b2fae355edc2647bb93df265786c,python_algorithms_guide_digital 2.pdf,2.44,data_science,low,30,python_algorithms_guide_digital 2,Brandon Behring,,,True,,,,software_engineering,low,claude_code,11817,True,True,d5c41b1b27654b85,,,True
71584bf14f6797077cb55440f294940a295e0a72ce7f408c231c5ddca9e77b4d,python_algorithms_guide_digital 3.pdf,2.46,data_science,low,30,python_algorithms_guide_digital 3,Brandon Behring,,,True,,,,software_engineering,low,claude_code,11699,True,True,39e7ec72cd9835a3,,,True
b3bd40cb0e69f4320d5cee66dab6749c0dbeec36974b56aace40b0ca0671d220,python_algorithms_guide_digital.pdf,1.59,data_science,low,30,python_algorithms_guide_digital,Brandon Behring,,,True,,,,software_engineering,low,claude_code,11192,True,True,4381e7631b8fe555,,,True
255663b03f83b1d9697a5e57772a1791419aaf548927a2df1b5e16f075eaa758,python_algorithms_guide_digital_2.pdf,2.15,data_science,low,30,python_algorithms_guide_digital_2,Brandon Behring,,,True,,,,software_engineering,low,claude_code,11765,True,True,1361bd2c28630013,,,True
8141c7305d1bfce0c981a6dab8db81d08121c90c8e2f9e26861b7761cf25eff3,rl_specialization_notebook_guide.pdf,1.88,reinforcement_learning,medium,30,rl_specialization_notebook_guide,Brandon Behring,,,True,,,,reinforcement_learning,medium,keyword_text,11496,True,True,fa2c19c3cba79c4d,,,True
e95e70ea70c799071ca2b6d3805d0f1add00b778219af1135a9b05e5d97a4c88,rl_specialization_notebook_guide_digital.pdf,1.92,reinforcement_learning,medium,30,rl_specialization_notebook_guide_digital,Brandon Behring,,,True,,,,reinforcement_learning,medium,keyword_text,11500,True,True,6bff5849bed83391,,,True
0de60f9b3d7d06c600be9bacc9fac5093a9300e812f3ebeda3c74ac72ab61a19,upstart_guide_digital.pdf,1.88,data_science,low,30,upstart_guide_digital,Brandon Behring,,,True,,,,data_science,low,claude_code,11048,True,True,c4e9b64f055516ed,,,True
4021e132e501f4ee2f36fd3ac8ab0e93f817298558fe6405765c4b0bf63318ad,upstart_guide_digital_2.pdf,1.63,data_science,low,30,upstart_guide_digital_2,Brandon Behring,,,True,,,,data_science,low,claude_code,10860,True,True,312a87db514a2a74,,,True
22f0064ca6b881f75ec37baef729bf05def286718e3477dc0ed462d93575904f,variable-annuity-guaranteed-utilization.pdf,4.08,unclassified,unclassified,30,variable-annuity-guaranteed-utilization,Matthew Drinkwater,,,True,,,,,,,7437,True,True,39eac3bb4dae95cc,,,True
23065c9cafd09db2fb70aa1faa7e408ae5564860a5ec8d3bb09af040e81b2bd3,vol01_experimentation_guide_digital.pdf,2.72,data_science,low,30,Vol 1: Experimentation,Brandon Behring,,,True,,,,data_science,low,claude_code,11767,True,True,911e0d74373a3f05,,,True
ab601dc2ad3645cc16bc0bdfdcfeecfc28ce03fcc5f15cc96d4528b7ccb667c8,vol02_causal_inference_guide_digital.pdf,1.33,causal_inference,medium,30,Vol 2: Causal Inference,Brandon Behring,,,True,,,,causal_inference,medium,keyword_text,11688,True,True,d869c37291f2b139,,,True
f60016d91aa1d62267e34f3101acca8bcd287f5048bcf77f53c1b12637f2c25f,vol03_python_algorithms_guide_digital.pdf,1.52,data_science,low,30,vol03_python_algorithms_guide_digital,Brandon Behring,,,True,,,,software_engineering,low,claude_code,11700,True,True,73ca7e0859986987,,,True
9d7a0744856453c5411beaa1d1e4c6994f76ebb8809a8c569fd5aa953cd5cf17,vol03_python_algorithms_guide_digital_2.pdf,1.64,data_science,low,30,Vol 3: Python & Algorithms,Brandon Behring,,,True,,,,software_engineering,low,claude_code,11811,True,True,d284dce45f332ebc,,,True
f57c5c028598841ec0aa6fc964970355c6a0455875f4d63ef58deb6f1499f014,vol04_sql_mastery_guide_digital.pdf,1.11,data_science,low,30,Vol 4: SQL Mastery,Brandon Behring,,,True,,,,data_science,low,keyword_text,11349,True,True,5c4881d9c3870a27,,,True
0c8e722e97759e1bb1b89b44c99deb250a8c784b59202db5d66b8c1853002349,vol05_ml_foundations_guide_digital.pdf,1.83,data_science,low,30,Vol 5: ML Foundations,Brandon Behring,,,True,,,,data_science,low,keyword_text,11338,True,True,aa66c4d34857a6a7,,,True
12a24df8713d40449b86cb734ebb85c4834818185de0b081346529eeaf4ac288,vol06_genai_llm_guide_digital.pdf,1.33,data_science,low,30,vol06_genai_llm_guide_digital,Brandon Behring,,,True,,,,rag_llm,low,keyword_text,11526,True,True,86b0c6bc00d6ee3e,,,True
ea0589b4c7cdd77a9a1257e90cad30003e03c65d5a67555441a1337fd3bff035,vol07_ai_engineering_guide_digital.pdf,1.66,data_science,low,30,AI Engineering,Brandon Behring,,,True,,,,data_science,low,claude_code,11525,True,True,bf9cd144a90b8ba6,,,True
24603ab124bbd96fb0370f12d0863f937433f4d9ed3b091f536fbe8ac6cfab11,vol08_product_analytics_guide_digital.pdf,1.42,data_science,medium,30,Vol 9: Product Analytics,Brandon Behring,,,True,,,,data_science,medium,claude_code,11627,True,True,c5c9236db8fd5392,,,True
0d0db262e91ddda3b174d1eec379b5e466ecb3678d9774de4d1f819f6ee2a2b9,vol10_pricing_guide_digital.pdf,1.67,data_science,low,30,vol10_pricing_guide_digital,Brandon Behring,,,True,,,,data_science,low,claude_code,11895,True,True,60670e79c0263ac1,,,True
db0a419a0293328fc4e9f5c27678e47943f2eb61642b15aff0b25ec87cfd33d4,vol11_mlops_guide_digital.pdf,2.63,data_science,low,30,vol11_mlops_guide_digital,Brandon Behring,,,True,,,,ml_engineering,low,keyword_text,11831,True,True,21b7a710a72eac7b,,,True
1b32fdf2c4d8d8fa992de542452d4097829e599c5ba4c1be049b111be40581c9,vol14_credit_risk_guide_digital.pdf,1.53,finance,low,30,vol14_credit_risk_guide_digital,Brandon Behring,,,True,,,,finance,low,keyword_text,11843,True,True,2b69593e8b9341fd,,,True
f367854d6573b10baccbb708103d7e3b61a4aa099f3d0f64fbb096410cbbd08f,volume1.pdf,2.34,interview_prep,medium,30,Volume 1: The Google Data Scientist Interview Guide,Brandon Behring,,,True,,,,interview_prep,medium,claude_code,19374,True,True,74a1adf3844dbe08,,,True
666a0929e8439b24ebeccfa1bd3da536bf07d56cba34fa6176bc2282f0da9d61,volume2.pdf,2.12,interview_prep,medium,30,Volume 2: The Google Data Scientist Interview Workbook,Brandon Behring,,,True,,,,interview_prep,medium,claude_code,19915,True,True,0ad76493864d3243,,,True
b0c4af87a268c541844bc05b6710b6edb717398ca364939b0a9f347e24e84aac,Pandas_Workout_v15_MEAP.pdf,11.52,data_science,high,30,Pandas_Workout_v15_MEAP,Reuven Lerner,,,True,,,,data_science,high,keyword_text,3798,True,True,243ea3828bc48afe,,,True
aad429c16c961e030ef3130ea2a55c1f53711085b3944a44da001b0529630e7d,CFA Institute - Private Markets Pathway_ 2025 CFA© Program Curriculum Level 3 1-CFA Institute 2025.pdf,3.78,finance,low,30,CFA Institute - Private Markets Pathway: 2025 CFA© Program Curriculum Level 3 1-CFA Institute 2025,,2025,,True,9781961409491; 9781961409613,,,finance,low,claude_code,7392,True,True,e0a782ddf99b8543,,,True
cd47b85c3900a4447c847b874000b9cf3c661fee2cbd27f30d35bc53daf8d206,"Jaquish, Dr. John _  Alkire , Henry - Weight Lifting Is a Waste of Time So Is Cardio, and There’s a Better Way to Have the Body You Want by (2020).pdf",4.23,unclassified,unclassified,30,"Jaquish, Dr. John : Alkire , Henry - Weight Lifting Is a Waste of Time So Is Cardio, and There’s a Better Way to Have the Body You Want by",,2020,,True,9781544508924,,,,,,14829,True,True,05629529cb453907,,,True
91e9a99398dd71850c76c5f4ecd82da45442f79284ee787126d0598a0bd52f74,Population and Community Biology Series 27 Stephen P Ellner auth Joe N Perry Robert H Smith Ian P Woiwod David R Morse eds - Chaos in Real Data_ The Analysis of Non-Linear Dynamics fr.pdf,6.99,dynamical_systems,low,30,Population and Community Biology Series 27 Stephen P Ellner auth Joe N Perry Robert H Smith Ian P Woiwod David R Morse eds - Chaos in Real Data: The Analysis of Non-Linear Dynamics fr,,,,True,9789401057721; 9789401140102,,,,,,2486,True,True,78322ad6b5555ca6,,,True
f1099fe7781425da286d8f112fa18ce2c9d99d7c8b69be8d526c0950de22bfcc,cfa-program2024L2V2.PDF,3.42,unclassified,unclassified,30,cfa-program2024L2V2,,,,True,9781953337566; 9781953337306,,,,,,7423,True,True,22b89701a6a2c1f5,,,True
fe4354a9ddf006d238aac4ce32af936f8c73710f76f1982b70e4ab4e7e463dcc,cfa-program2024L2V6.PDF,4.79,unclassified,unclassified,30,cfa-program2024L2V6,,,,True,9781953337603; 9781953337344,,,,,,7614,True,True,54c7207441572e98,,,True
803c627686478fdf3027ba2b2d45e87e0b1e1e8554399e0d3bc5c836bad2c20a,1-s2.0-S0022039604005170-main.pdf,0.55,topology_geometry,low,30,1-s2.0-S0022039604005170-main,,,,True,,,,topology_geometry,low,keyword_text,11464,True,True,64e00b27ce5f52ca,True,,True
e81dc46e056320cfeca96267afeb8647ba95f1c7f216cc3b4db30f12af6fc478,251109057.pdf,41.13,mathematics,low,30,"PAN: A World Model for General, Interactable, and Long-Horizon World Simulation",PAN Team; Jiannan Xiang; Yi Gu; Zihan Liu; Zeyu Feng; Qiyue Gao; Yiyan Hu; Benhao Huang; Guangyi Liu; Yichi Yang; Kun Zhou; Davit Abrahamyan; Arif Ahmad; Ganesh Bannur; Junrong Chen; Kimi Chen; Mingkai Deng; Ruobing Han; Xinqi Huang; Haoqiang Kang; Zheqi Li; Enze Ma; Hector Ren; Yashowardhan Shinde; Rohan Shingre; Ramsundar Tanikella; Kaiming Tao; Dequan Yang; Xinle Yu; Cong Zeng; Binglin Zhou; Zhengzhong Liu; Zhiting Hu; Eric P. Xing,,,True,,,,mathematics,low,claude_code,17132,True,False,85cfb0163d8ca2a1,True,,True
815f824aece03bf4a880bb287884908b867286813f82888be5b000bf396d37d4,Calculus-on-manifolds-A-Solution-Manual-for-Spivak.pdf,0.57,topology_geometry,low,30,Calculus-on-manifolds-A-Solution-Manual-for-Spivak,,,,True,,,,mathematics,low,keyword_text,3337,True,True,22ee5e112e4dbe17,True,,True
4905f1644e082407316858a8f158fb9ff83f1a3f33a76ae48f303280f2081597,Journal of Physics A- Mathematical and General Physics Volume 34 issue 16 2001 doi 1010882F0305-44702F342F162F305 Casas F Oteo J A Ros J -- Floquet theory- exponential perturbative treatme.pdf,0.1,mathematics,low,30,Journal of Physics A- Mathematical and General Physics Volume 34 issue 16 2001 doi 1010882F0305-44702F342F162F305 Casas F Oteo J A Ros J -- Floquet theory- exponential perturbative treatme,IOP Publishing #4 1068 2000 Jul 12 14:56:10,2001,,True,,,,mathematics,low,keyword_text,11509,True,True,a23426b21001b2fa,True,,True
8042886563a0d24b5de75093253ff73fad9eb6691cef5ed837aee12218639ee6,"Marsden J. Mechanics and symmetry. Reduction theory (book 2, draft 1998)(145s).pdf",0.97,unclassified,unclassified,30,"Marsden J. Mechanics and symmetry. Reduction theory (book 2, draft 1998)(145s)",,1998,,True,,,,,,,3065,True,True,ec818589bd4fd1ba,True,,True
48e2f49ff75acd5e509c8c556e01b7bc61593175f743888587ec189399471f9e,Nick Alteen Jennifer Fisher Casey Gerena Wes Gruver Asim Jalis Heiwad Osman Marife Pagan Santosh Patlolla Michael Roth - Aws Certified Developer Official Study Guide_ Associate Dva-C01 Exam-.pdf,29.35,software_engineering,medium,30,Nick Alteen Jennifer Fisher Casey Gerena Wes Gruver Asim Jalis Heiwad Osman Marife Pagan Santosh Patlolla Michael Roth - Aws Certified Developer Official Study Guide: Associate Dva-C01 Exam,,,,True,9781119508199; 9781119508212; 9781119508205,,,software_engineering,medium,claude_code,6386,True,False,7c087ec0db0e4958,True,fuzzy_dup_438,True
7528f4ffa45e20241e03eab70f79479fb5f728195fc3ec1ab3c881b5603e8d41,"Norman Bleistein, Richard A Handelsman Asymptotic Expansions of Integrals.pdf.pdf",12.85,mathematics,low,30,"Norman Bleistein, Richard A Handelsman Asymptotic Expansions of Integrals.pdf",,,,True,,,,mathematics,low,keyword_text,32911,True,False,c5b30527082edad2,True,,True
3c211dfe4388fbdbfc25d8a85224b2bf1f452b2f3cf865a6231bdba91ed36c05,Periodic_Orbits_of_Hamiltonian_Systems.pdf,0.44,dynamical_systems,medium,30,Periodic_Orbits_of_Hamiltonian_Systems,,,,True,,,,physics,low,keyword_text,10472,True,True,0703b7d45c887222,True,,True
b0ceb9f6d6b0ecfd42170efe13b9b1bac64d192f796e481d730d680f5529f308,Royden_Real_Analysis_Solutions.pdf,0.81,unclassified,unclassified,30,Royden_Real_Analysis_Solutions,,,,True,,,,,,,16345,True,True,2e89ca2fe9e7af00,True,,True
b842b692e6e763c3cb59d2f6e33a8ecaff70fa6b5cfc934cad2173af232743f0,SteinCASolutions.pdf,0.23,analysis,medium,30,SteinCASolutions,,,,True,,,,analysis,medium,keyword_text,10677,True,True,6fb920b8e34eeb32,True,,True
aebbde5d9530e44a8db5c249e393c0e6bc57210bc88bbd6dcf794232d2fa5260,Tudor O Bompa_ Mauro G Di Pasquale_ Lorenzo Cornacchia-Serious strength training-Human Kinetics 2013.pdf.pdf,44.45,fitness,medium,30,Tudor O Bompa: Mauro G Di Pasquale: Lorenzo Cornacchia-Serious strength training-Human Kinetics 2013.pdf,,2013,,True,,,,fitness,medium,claude_code,5193,True,False,bbd6c36828ed928b,True,,True
6d1c69d8075b9b2bd3629fbbcc11be9a3e5d7683c2fa8ccd99c9cffb628c510f,"compressed_(Applied Mathematical Sciences 195) Àlex Haro, Marta Canadell, Jordi-Lluis Figueras, Alejandro Luque, Josep Maria Mondelo (auth.) - The Parameterization Method for Invariant Manifolds_ From Rigorous R.pdf",13.44,topology_geometry,low,30,"compressed_(Applied Mathematical Sciences 195) Àlex Haro, Marta Canadell, Jordi-Lluis Figueras, Alejandro Luque, Josep Maria Mondelo (auth.) - The Parameterization Method for Invariant Manifolds: From Rigorous R",,,,True,9783319296609; 9783319296623,,,,,,4105,True,False,d597321a858d5db7,True,,True
604dfcaed3a0487ae62d0d154ceafea5ca23906ed0b95d598d7f3b8cefd2469a,compressed_(Classroom Resource Materials) David A. B. Miller - Quantum Mechanics for Scientists and Engineers-Cambridge University Press (2008).pdf,4.72,physics,medium,30,compressed_(Classroom Resource Materials) David A. B. Miller - Quantum Mechanics for Scientists and Engineers-Cambridge University Press,David Miller,2008,,True,9780521897839,,,physics,medium,keyword_text,1889,True,False,422c8181c466379b,True,,False
99363c998526541a9dee465d996f35c5f1c6a513bf54ec343bf5d581f180e927,compressed_(Graduate Texts in Physics) Hal Tasaki - Physics and Mathematics of Quantum Many-Body Systems-Springer Nature (2020).pdf,5.87,physics,medium,30,compressed_(Graduate Texts in Physics) Hal Tasaki - Physics and Mathematics of Quantum Many-Body Systems-Springer Nature,,2020,,True,9783030412647; 9783030412654,,,physics,medium,claude_code,3692,True,False,cf3d31995b665d8b,True,,False
e0426ed20e0f119ca01241a03e78bd58f3ab7101d9e1a931d563d34cc9e0c22a,"compressed_(Lecture Notes in Physics 683) Rudolf Dvorak, Florian Freistetter (auth.), Rudolf Dvorak, Florian Freistetter, Jürgen Kurths (eds.) - Chaos and Stability in Planetary Systems-Springer-Verlag Berlin He.pdf",22.15,dynamical_systems,low,30,"compressed_(Lecture Notes in Physics 683) Rudolf Dvorak, Florian Freistetter (auth.), Rudolf Dvorak, Florian Freistetter, Jürgen Kurths (eds.) - Chaos and Stability in Planetary Systems-Springer-Verlag Berlin He",Springer-Verlag GmbH & Co. KG,,,True,,,,time_series,low,keyword_text,6220,True,False,2c5a772a6fb42cb0,True,,False
2b781ead31f4a7b8c4fa6ae1933509b5207c49c0de9156470465157e166d4874,"compressed_(Schaum’s Outlines) Seymour Lipschutz, Marc Lipson - Linear Algebra-McGraw-Hill (2017).pdf",3.79,algebra,low,30,Schaum's Outline of Linear Algebra,Seymour Lipschutz,2017,,True,9781260011456; 9781260011449,,,,,,8768,True,False,82fbe1f23c0585d9,True,fuzzy_dup_397,True
79e8498451851f017b1a31391dbf132485f474d2a7b4a62384b0437d2a780018,doi 1010882F0305-44702F282F72F023 Y Uwano -- Degeneracy of energy levels in a Maslov-quantized perturbed 1-1 resonant oscillator A quantum counterpart of a Hamiltonian pitc.pdf,0.61,dynamical_systems,medium,30,doi 1010882F0305-44702F282F72F023 Y Uwano -- Degeneracy of energy levels in a Maslov-quantized perturbed 1-1 resonant oscillator A quantum counterpart of a Hamiltonian pitc,,,,True,,,,dynamical_systems,medium,keyword_text,11565,True,True,2fd5edac95dfdbed,True,,True
898b68d7afb9009b5cb3cada7389faf8ca40e2794c8f1d5679b346b1503fde00,doi 1010882F0951-77152F182F42F018 H W Broer H Hanßmann J You -- Bifurcations of normally parabolic tori in Hamiltonian systems.pdf,0.42,dynamical_systems,medium,30,doi 1010882F0951-77152F182F42F018 H W Broer H Hanßmann J You -- Bifurcations of normally parabolic tori in Hamiltonian systems,,,,True,,,,dynamical_systems,low,keyword_text,12887,True,True,9cec13a25c80e074,True,,True
d0230145d6d720ed8a1ab491dd548f2bee76590893d75122cdc59c093fbdde7d,rudins solution manual table contents.pdf,0.14,unclassified,unclassified,30,rudins solution manual table contents,,,,True,,,,,,,660,True,True,fe389fb2f1c502f6,True,,True
047f52c75922601362ed1aed811660706922af3055ec1f07812711f40d2afb39,van Wijk K. Answers to selected problems from Jackson's Classical electrodynamics.pdf,0.35,physics,medium,30,van Wijk K. Answers to selected problems from Jackson's Classical electrodynamics,,,,True,,,,physics,medium,claude_code,4652,True,True,6e68eac3a25cf63a,True,,True
9333018c256d2b47c9d2029a7a68496fb70841ac66e1f678fb88de505a4c593e,vol16_healthcare_risk_guide_digital.pdf,0.93,data_science,low,30,vol16_healthcare_risk_guide_digital,Brandon Behring,,,True,,,,data_science,low,claude_code,7025,True,True,92e420f81df5804e,True,,True
ba03b6f723b22b6e005cbfe7fbd4af93a91ab08c90b23d43c221770d8651d5b2,volume2_google_ds_interview_workbook_FINAL.pdf,0.95,interview_prep,medium,30,volume2_google_ds_interview_workbook_FINAL,Brandon Behring,,,True,,,,interview_prep,medium,claude_code,7447,True,True,265e83dc81355bfa,True,,True
29308eddcf767649d3efa7bc977496f420172c447ec31bfad35a3dffeb9636e0, C Cohen-Tannoudji B Diu F Laloe - Quantum Mechanics 1-3 Basic Concepts Tools and Applications_ Angular Momentum Spin and Approximation_ Fermions Bosons Pho 2019 Wiley-VCH - libgenli.pdf,116.54,physics,low,25,C Cohen-Tannoudji B Diu F Laloe - Quantum Mechanics 1-3 Basic Concepts Tools and Applications: Angular Momentum Spin and Approximation: Fermions Bosons Pho 2019 Wiley-VCH,Claude Cohen-Tannoudji,2019,,True,9783527345533; 9783527822706; 9783527822713,,,,,,3962,True,False,7541445b78695d97,,hash_dup_1,False
56a353a55a5f502df427941cadc74299deafacf04b3a3818bcc5839f98e7993a,Wiley Series in Probability and Statistics George E P Box Gwilym M Jenkins Gregory C Reinsel Greta M Ljung - Time Series Analysis_ Forecasting and Control-Wiley 2015 2.pdf,13.5,time_series,medium,25,Time Series Analysis,George E. P. Box,2015,,True,,,,time_series,low,keyword_text,762,True,False,24b0e1b9481484d5,,hash_dup_69,True
6671d946058ad5b79b97e28291a2ec0600de6e1c64890c9feab4810db46545d2,Daniel V Schroeder - An Introduction to Thermal Physics 1999.pdf,115.66,physics,medium,25,Daniel V Schroeder - An Introduction to Thermal Physics 1999,,1999,,True,,,,physics,medium,claude_code,2792,True,False,f7605bb8b23c3817,,hash_dup_213,True
0c4ad481c040c9036a61f4d5c79005ed1a13a609fc88d589fd983bcf24030de2,Byron Gottfried - Schaums Outline of Programming with C-McGraw-Hill 1996.pdf,11.57,software_engineering,medium,25,Byron Gottfried - Schaums Outline of Programming with C-McGraw-Hill 1996,BYRON S. GOTTFRIED; Ph.D,1996,,True,,,,software_engineering,medium,claude_code,7290,True,False,32ffc02dfef2f6e2,,hash_dup_198,True
74a6d67e18b7f082c60d5fb4b6c34b2b52f5e66fd1f61163c1d70884d4e03f82,Edward Ott - Chaos in Dynamical Systems-Cambridge University Press 2002.pdf,8.44,dynamical_systems,medium,25,Edward Ott - Chaos in Dynamical Systems-Cambridge University Press 2002,,2002,,True,9780521811965,,,dynamical_systems,medium,claude_code,14006,True,False,79b7680d7fbcdba5,,hash_dup_229,True
2ee6bb8b28b95b1b85134917063c513b20fdf0f0587b947ba2096ebfbb38d5ff,Zvi Bodie Alex Kane Alan Marcus - Investments-McGraw Hill 2023.pdf,14.26,unclassified,unclassified,25,Zvi Bodie Alex Kane Alan Marcus - Investments-McGraw Hill 2023,,2023,,True,9781264412662; 9781266836381; 9781266837227; 9781264412; 9781266837,,,,,,5688,True,False,986477649482599e,,hash_dup_354,True
178cdaa57f2160fb1a3ca0cffd2457735955a4fd42068aa4fec9d7e132e79a64,CFA Institute Investment Series John L Maginn CFA Donald L Tuttle CFA Dennis W McLeavey CFA Jerald E Pinto CFA - Managing Investment Portfolios_ A Dynamic Process-Wiley 2007.pdf,7.78,finance,medium,25,Managing Investment Portfolios: A Dynamic Process (CFA Institute Investment Series),John L; CFA Maginn; Donald L; CFA Tuttle; Dennis W; CFA McLeavey; Jerald E; CFA Pinto,2007,,True,,,,finance,medium,claude_code,1078,True,False,7e7c5967c0f53e75,,hash_dup_12,True
